event_id,source,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue
26837,GSI,Tripura,Dhalai,Ratiapara slide,Near Ratiapara,23.693,92.014361,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26838,GSI,Tripura,Dhalai,,Ratiapara BSF BOP,23.694139,92.013278,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26839,GSI,Tripura,North Tripura,Nasharampara slide,Nasharampara village,23.697694,92.071194,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26840,GSI,Tripura,Dhalai,,,23.69925,92.044694,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26841,GSI,Tripura,North Tripura,,"98 BSF battalion Post, near nala",23.727194,92.242722,True,,False,2015,year,2015,Rock,Fall,,,,,,False,outside_current_dem_coverage
26842,GSI,Tripura,Dhalai,Eastern slope,Purnadapara,23.793444,92.125833,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26843,GSI,Tripura,Gomati,"Taidu landslide (opposite to Taidu
Police Station)","Near Taidu Police Station, Ompi
Block",23.793444,91.552056,True,,False,2018-05-20,day,20 May 2018,Soil,Slide,,,,,,False,outside_current_dem_coverage
26844,GSI,Tripura,Gomati,Taidu Police Station landslide,"Taidu, Ompi",23.794253,91.553533,True,,False,2018-05-20,day,20 May 2018,Soil,Slide,,,,,,False,outside_current_dem_coverage
26845,GSI,Tripura,Dhalai,,Bothraipara,23.797306,92.120417,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26846,GSI,Tripura,Dhalai,,towards Purnadapara,23.805528,92.120417,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26847,GSI,Tripura,Dhalai,,~1km W of Haridyalroajapara,23.821,92.094417,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26848,GSI,Tripura,North Tripura,"TSR camp, Phuldungsei slide",Phuldungsei village,23.824722,92.260722,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
26849,GSI,Tripura,Dhalai,,Near Khakching kami TSR camp,23.828278,92.023389,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26850,GSI,Tripura,West Tripura,Kayerpur Landslide,,23.85417,91.34361,True,,False,2009-07-10,day,10 July 2009,Debris,Slide,,,,,,False,outside_current_dem_coverage
26851,GSI,Tripura,North Tripura,,,23.882833,92.241583,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26852,GSI,Tripura,North Tripura,,N of Sabual,23.890278,92.272528,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26853,GSI,Tripura,North Tripura,,W of Tharmapara,23.891083,92.288361,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26854,GSI,Tripura,North Tripura,,W of Tharmapara,23.89125,92.288056,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26855,GSI,Tripura,North Tripura,,S of Tlangsang,23.892694,92.272667,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26856,GSI,Tripura,North Tripura,,W of Tharmapara,23.894667,92.287972,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26857,GSI,Tripura,North Tripura,,,23.896194,92.296667,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26858,GSI,Tripura,North Tripura,,Near Tharmapara,23.896806,92.283361,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26860,GSI,Tripura,North Tripura,,W of Tharmapara,23.897556,92.282889,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26861,GSI,Tripura,North Tripura,,~3.5 km NW of Tharmapara,23.899944,92.279222,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26862,GSI,Tripura,North Tripura,,Tlansang,23.906917,92.271944,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26863,GSI,Tripura,North Tripura,,Tlansang,23.914472,92.27125,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26864,GSI,Tripura,North Tripura,,~2km S of Bangla village,23.927194,92.275389,True,,False,,none,,Debris,Fall,,,,,,False,outside_current_dem_coverage
26865,GSI,Tripura,North Tripura,,Near Baganpara Village,23.953333,92.233139,True,,False,2015,year,2015,Debris,Flow,,,,,,False,outside_current_dem_coverage
26866,GSI,Tripura,Gomati,Sontang no.3 landslide,"Palku, Ompi Block",23.980333,91.475278,True,,False,2018-05-18,day,18 May 2018,Soil,Slide,,,,,,False,outside_current_dem_coverage
26867,GSI,Tripura,West Tripura,Narengbari landslide,"Champabari, Belbari Block
(formerly part of Jirania block)",24.003417,91.45425,True,,False,2018-05-18,day,18 May 2018,Debris,Slide,,,,,,False,outside_current_dem_coverage
26868,GSI,Tripura,West Tripura,,"Champabari, Belbari Block
(formerly part of Jirania block)",24.012306,91.451778,True,,False,2018-05-18,day,"2016, 18 May 2018",Debris,Slide,,,,,,False,outside_current_dem_coverage
26869,GSI,Tripura,Dhalai,,"near the TSR camp,
Mainaraipara",24.028194,92.091861,True,,False,2015,year,2015,Earth,Slide,,,,,,False,outside_current_dem_coverage
26870,GSI,Tripura,North Tripura,,Kanchanpur-Jampui road,24.031139,92.2535,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
26871,GSI,Tripura,Dhalai,,"Near Manaraipara, Kanchanpur-
Manu road",24.0335,92.100694,True,,False,2016,year,2016,Earth,Slide,,,,,,False,outside_current_dem_coverage
26872,GSI,Tripura,Dhalai,,"E of Joimanipara, Kanchanpur-
Manu road",24.039139,92.106944,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
26873,GSI,Tripura,North Tripura,,"~3km N of Longthir; western
bank of Sunai river",24.048556,92.314306,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26874,GSI,Tripura,North Tripura,,Vaisam,24.063194,92.28225,True,,False,,none,,Debris,Flow,,,,,,False,outside_current_dem_coverage
26875,GSI,Tripura,North Tripura,,"2km milestone on Hmunpui-
Vaisam road",24.066639,92.277417,True,,False,2015,year,2015,Rock,Fall,,,,,,False,outside_current_dem_coverage
26876,GSI,Tripura,North Tripura,,"Hmunpui-Kedacherra new road
section",24.068472,92.290833,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26877,GSI,Tripura,North Tripura,,"Hmunpui-Kedacherra new road
section",24.069444,92.287167,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26878,GSI,Tripura,North Tripura,,"Hmunpui-Kedacherra new road
section",24.069556,92.291361,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26879,GSI,Tripura,North Tripura,,"Hmunpui-Kedacherra new road
section",24.070611,92.290944,True,,False,2015,year,2015,Rock,Slide,,,,,,False,outside_current_dem_coverage
26880,GSI,Tripura,North Tripura,,"Hmunpui-Kedacherra new road
section",24.071167,92.291694,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26881,GSI,Tripura,North Tripura,,"Vaisam-Hmunpui junction road
section",24.106444,92.276389,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26882,GSI,Tripura,North Tripura,,"Damcherra-Hmunpui junction
road section along Jampui hill
range",24.107028,92.276667,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26883,GSI,Tripura,North Tripura,,"Damcherra-Hmunpui junction
road section along Jampui hill
range",24.129083,92.277667,True,,False,2015,year,2015,Rock,Slide,,,,,,False,outside_current_dem_coverage
26884,GSI,Tripura,North Tripura,,"Damcherra-Hmunpui junction
road section along Jampui hill
range",24.133306,92.27775,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26885,GSI,Tripura,North Tripura,,"Damcherra-Hmunpui junction
road section along Jampui hill
range",24.134722,92.277639,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26886,GSI,Tripura,North Tripura,,~2 km S of Bahadurpara,24.139861,92.319167,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26887,GSI,Tripura,North Tripura,Bahadurpara,Bahadurpara,24.141694,92.322306,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26888,GSI,Tripura,North Tripura,,"Damcherra-Hmunpui junction
road section along Jampui hill
range",24.142722,92.273583,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26889,GSI,Tripura,North Tripura,,Thumcharaipara road section,24.165583,92.268389,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26890,GSI,Tripura,Dhalai,,,24.212361,92.258111,True,,False,2015,year,2015,Debris,Slide,,,,,,False,outside_current_dem_coverage
26891,GSI,Tripura,North Tripura,Kaskao,Near Kuki Christian Church,24.228111,92.287417,True,,False,2015,year,2015,Earth,Slide,,,,,,False,outside_current_dem_coverage
26892,GSI,Tripura,North Tripura,,Jalabasa-Balikcharra section,24.240194,92.247861,True,,False,2015,year,2015,Rock,Slide,,,,,,False,outside_current_dem_coverage
26893,GSI,Tripura,West Tripura,Belfung landslide,"Kumbukcherra area, Hezamara
Block",24.325444,94.232583,True,,False,2018-05-18,day,18 May 2018,Soil,Slide,,,,,,False,outside_current_dem_coverage
26894,GSI,Tripura,West Tripura,Birchandrapara landslide,"Subolsingh, Hezamara R.D.
Block",24.781694,93.776056,True,,False,2018-05-18,day,18 May 2018,Soil,Slide,,,,,,False,outside_current_dem_coverage
26895,GSI,Tripura,West Tripura,Pekua landslide,"Pekua village (towards
Murabari) along PMGSY road",24.791306,93.735667,True,,False,2018-05-18,day,"18 May 2018, 21 May 2018",Soil,Slide,,,,,,False,outside_current_dem_coverage
26896,GSI,Tripura,Dhalai,,,23.993632,91.858355,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
26897,GSI,Tripura,Dhalai,Datarampara slide,,23.9,91.75622222,True,,False,2010-06-03,day,3 June 2010,,,,,,,,False,outside_current_dem_coverage
26898,GSI,Tripura,Dhalai,Betaraipara slide,,23.89569444,91.76525,True,,False,2010,year,June 2010,,,,,,,,False,outside_current_dem_coverage
26899,GSI,Tripura,Dhalai,Jeulchhara slide,,23.88888889,91.78888889,True,,False,2010,year,June 2010,,,,,,,,False,outside_current_dem_coverage
26900,GSI,Tripura,Dhalai,Kamalchherra,,23.912,91.83852778,True,,False,2010,year,April 2010,,,,,,,,False,outside_current_dem_coverage
26901,GSI,Tripura,Dhalai,Vidya Mohan Para landslide,"West Lambuchhara ( ~4.5 km
from Khowai-Kamalpur State
Highway)",24.17072222,91.76697222,True,,False,2017-06-03,day,"2016, 3 June 2017",Debris,Slide,,,,,,False,outside_current_dem_coverage
26902,GSI,Tripura,Dhalai,Vidya Mohan Para landslide 2,"West Lambuchhara (~4.5 km
from Khowai-Kamalpur State
Highway)",24.16966667,91.76686111,True,,False,2017-06-03,day,3 June 2017,Debris,Slide,,,,,,False,outside_current_dem_coverage
26903,GSI,Tripura,South Tripura,Jharjhari Landslide,SH Belonia- Jolaibari,23.22966667,91.49532222,True,,False,2021-08-25,day,"25 August 2021, around 05.30 to 6.00
hrs",Debris,Slide,,,,,,False,outside_current_dem_coverage
26904,GSI,Tripura,South Tripura,Manurmukh Landslide,Sarasima Panchayat,23.25229444,91.48825,True,,False,2021-08-25,day,"25 August 2021, around 05:30 to 06:00
hrs","Soil (Insitu: Sandy
Soil)",Slide,,,,,,False,outside_current_dem_coverage
26905,GSI,Tripura,North Tripura,Binarani Teli,NH-208A,24.384311,92.126028,True,,False,,none,,Debris,slide,,,,,,False,outside_current_dem_coverage
26906,GSI,Tripura,North Tripura,Kalagangerpar,Settlement,24.477126,92.205369,True,,False,2025,year,July 2025,Soil,slide,,,,,,False,outside_current_dem_coverage
26907,GSI,Tripura,North Tripura,Rajnagar,,24.48556,92.212277,True,,False,2025,year,July 2025,Debris,slide,,,,,,False,outside_current_dem_coverage
26908,GSI,Tripura,North Tripura,BRAJENDRANAGAR,North of the Village,24.489749,92.170312,True,,False,2024,year,July 2024,Soil,slide,,,,,,False,outside_current_dem_coverage
26909,GSI,Tripura,North Tripura,Noagoan,Link road.,24.320111,92.216955,True,,False,2025,year,July 2025,Soil,slide,,,,,,False,outside_current_dem_coverage
26910,GSI,Tripura,North Tripura,Jarolmura,Linked road,24.314206,92.225824,True,,False,2025,year,July 2025,Debris,slide,,,,,,False,outside_current_dem_coverage
26911,GSI,Tripura,North Tripura,Zaralmura,Linked road,24.309993,92.22714,True,,False,2024,year,July 2024,Soil,slide,,,,,,False,outside_current_dem_coverage
26912,GSI,Tripura,North Tripura,Bagbassa,Zoitang road junction,24.352076,92.225188,True,,False,2025,year,July 2025,Soil,slide,,,,,,False,outside_current_dem_coverage
26913,GSI,Tripura,North Tripura,Bagbassa,NH-8,24.356023,92.225478,True,,False,2024,year,"July 2024, July 2025",Debris,slide,,,,,,False,outside_current_dem_coverage
26914,GSI,Tripura,North Tripura,Chanpur,NH-8,24.4012,92.237233,True,,False,2025,year,July 2025,Debris,slide,,,,,,False,outside_current_dem_coverage
26915,GSI,Tripura,North Tripura,Churaibari,NH-8,24.413873,92.241309,True,,False,2025,year,July 2025,Debris,slide,,,,,,False,outside_current_dem_coverage
26916,GSI,Tripura,North Tripura,Churaibari,NH-8,24.414992,92.241894,True,,False,2025,year,July 2025,Soil,slide,,,,,,False,outside_current_dem_coverage
26917,GSI,Tripura,North Tripura,Churaibari,NH-8,24.419026,92.242991,True,,False,2025,year,July 2025,Debris,slide,,,,,,False,outside_current_dem_coverage
26918,GSI,Tripura,North Tripura,Churaibari,NH-8,24.43797,92.250464,True,,False,2024,year,"July 2024, July 2025",Soil,slide,,,,,,False,outside_current_dem_coverage
26919,GSI,Tripura,North Tripura,Churaibari,NH-8,24.4349,92.249371,True,,False,2024,year,July 2024,Soil,slide,,,,,,False,outside_current_dem_coverage
26920,GSI,Tripura,North Tripura,Churaibari,NH-8,24.437066,92.249961,True,,False,2025,year,July 2025,Soil,slide,,,,,,False,outside_current_dem_coverage
26921,GSI,Tripura,North Tripura,Hmunpui,"South of Hmunpui, NH-44A
Kanchanpur - Vangmun road
section",24.033017,92.26034,True,,False,2025,year,July 2025,Rock,Slide,,,,,,False,outside_current_dem_coverage
26922,GSI,Tripura,North Tripura,,,24.24263,92.212137,True,,False,,none,,Debris,slide,,,,,,False,outside_current_dem_coverage
26923,GSI,Tripura,North Tripura,,,24.209473,92.27134,True,,False,,none,,Debris,slide,,,,,,False,outside_current_dem_coverage
26924,GSI,Tripura,Dhalai,,,23.91951111,91.87873333,True,,False,2024,year,2024,Soil,Slide,,,,,,False,outside_current_dem_coverage
26925,GSI,Tripura,West Tripura,Badharghat,"Near hill slope behind
residential area",23.802772,91.272189,True,,False,2026-05-30,day,30 May 2026,Soil and Rock,Slide,,,,,,False,outside_current_dem_coverage
GLC_59,GLC,Manipur,,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur",,25.3098633,94.48214677,True,,False,2010-07-29,day,downpour,,landslide,1559.0,28.37950676584314,156.1247191460725,-0.01364175021976335,13.125,True,
GLC_116,GLC,Nagaland,,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland",,25.7658,93.9413,True,,False,2013-07-17,day,rain,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_524,GLC,Manipur,,between Moltuk to New Songjang village,,24.1419,94.1078,True,,False,2015-08-01,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_570,GLC,Nagaland,,"National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland",,25.616,94.1167,True,,False,2013-07-12,day,downpour,,landslide,1593.0,25.56293817253242,103.21274687833524,0.00839492321216206,11.375,True,
GLC_617,GLC,Nagaland,,"Sahong, Tabu and Pani village under Tadubi police station of Senapati district, NH-39",,25.4769,94.1351,True,,False,2010-10-08,day,downpour,,mudslide,1678.0,18.14983312644365,107.98733465206146,0.002098730803040515,8.125,True,
GLC_653,GLC,Assam,,Lumding-Badarpur section in North Cachar Hills district,,25.5215,93.1645,True,,False,2009-08-20,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_689,GLC,Meghalaya,,"Ishok Chingphu(?), Bishnupur, Assam",,25.8833,91.2,True,,False,2010-06-09,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_702,GLC,Nagaland,,"NH-39 in Karong area, Manipur",,25.3179,94.0462,True,,False,2010-10-09,day,downpour,,landslide,1002.0,20.237967587273047,268.1118119932591,0.009444288613682319,8.75,True,
GLC_713,GLC,Assam,,National Highway 53 at Nungba in Tamenglong district of Manipur,,24.75,93.4333,True,,False,2007-10-21,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_760,GLC,Manipur,,"Ukhrul, Manipur",,25.0985,94.3619,True,,False,2013-09-24,day,unknown,,landslide,1897.0,9.379267367603791,348.69006752597977,-0.00419746160608103,4.0,True,
GLC_829,GLC,Sikkim,,"Bop, Sikkim",,27.6163,88.6586,True,,False,2015-05-24,day,unknown,,landslide,1845.0,29.062458651402718,133.2285302599659,0.002098730803040515,12.5,True,
GLC_879,GLC,Nagaland,,"Techahan Ward, Mon, Nagaland, India",,26.7223,95.0243,True,,False,2016-04-19,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_898,GLC,Assam,,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,,24.7625,93.4341,True,,False,2013-08-17,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_901,GLC,Arunachal Pradesh,,"Itanagar, Arunachal Pradesh",,27.0987,93.816,True,,False,2015-06-09,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_920,GLC,Assam,,"Paglanala village, Dholai Block, near Dwarbandh locality of the district, Cachar district (could only find district) 45 km from Silchar, Assam",,25.1553,93.028,True,,False,2010-04-01,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_946,GLC,Mizoram,,Lawngtlai,,22.533,92.899,True,,False,2007-07-30,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_993,GLC,Assam,," between Harangajao and Mailongdisa, Assa,",,25.1175,92.8573,True,,False,2012-06-03,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1023,GLC,Sikkim,,"NH31A, Mile 27 near Rambi",,27.1761,88.5287,True,,False,2009-08-20,day,downpour,,mudslide,299.0,10.720406183495948,228.46822925891715,0.007345557810641803,4.75,True,
GLC_1028,GLC,Mizoram,,"near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram",,23.591,92.9296,True,,False,2010-09-13,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1051,GLC,Sikkim,,"Pangthang, on road b/t Gangtok and North Sikkim",,27.3383,88.6069,True,,False,2007-05-23,day,rain,,landslide,1516.0,14.757524522062349,225.0,-0.0062961924091215465,6.5,True,
GLC_1124,GLC,Assam,,"Tamenglong, Manipur",,24.9829,93.5063,True,,False,2013-09-01,day,continuous_rain,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_1144,GLC,Assam,,"Portions of NH 39, Connectin Manipur with Assam via Nagaland",,25.5125,93.3613,True,,False,2011-06-29,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1167,GLC,Manipur,,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur",,25.31006064,94.48265093,True,,False,2010-08-15,day,downpour,,landslide,1535.0,28.314767890103113,132.56335175318986,0.00419746160608103,12.5,True,
GLC_1226,GLC,Assam,,"Tamei, Tamenglong district on Imphal-Tamenglong (IT) road",,24.9925,93.5,True,,False,2009-08-20,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1238,GLC,Arunachal Pradesh,,Arunachal Pradesh,,28.9205,95.3429,True,,False,2014-06-26,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1241,GLC,Arunachal Pradesh,,"NH 13 10 kilometers from Old Ziro, Arunachal Pradesh, India",,27.6438,93.871,True,,False,2016-06-12,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1258,GLC,Manipur,,"Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur",,24.8286,93.5935,True,,False,2011-05-31,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1271,GLC,Assam,,"Lakhimpur district, Bihpuria, Assam",,27.2298,94.0989,True,,False,2008-06-15,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1293,GLC,Meghalaya,,"Umling, Meghalaya 793102, India",,25.9703,91.8584,True,,False,2015-09-06,day,unknown,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1304,GLC,Meghalaya,,Tura Civil Hospital,,25.5145,90.2023,True,,False,2015-08-18,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1378,GLC,Meghalaya,,Singtam,,25.38,91.88,True,,False,2007-07-26,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1380,GLC,Assam,,"Maighuli, Guwahati, Meghalaya",,26.1548,91.7351,True,,False,2011-09-23,day,downpour,,landslide,57.0,1.8553855108258313,180.0,0.0,0.75,True,
GLC_1418,GLC,Mizoram,,Saiha,,22.479,92.967,True,,False,2007-07-30,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1445,GLC,Arunachal Pradesh,,Arunachal Pradesh ,,27.8965,96.1779,True,,False,2010-04-21,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1469,GLC,Nagaland,,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland",,25.6682,94.1099,True,,False,2011-06-28,day,downpour,,landslide,1435.0,11.351468825007537,48.270487923183566,-0.010493654015202577,5.125,True,
GLC_1477,GLC,Manipur,,"Holenjang, Chandel district",,24.004,93.9815,True,,False,2015-08-01,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1498,GLC,Assam,,"road between Haflong and Lanka, Assam",,25.5242,92.9914,True,,False,2010-10-09,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1530,GLC,Manipur,,Manipur,,24.6869,93.9157,True,,False,2011-07-25,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1553,GLC,Arunachal Pradesh,,Lohit District of Arunachal Pradesh,,27.9032,96.174,True,,False,2014-05-08,day,rain,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_1567,GLC,Nagaland,,Maram (80 km north of Imphal),,25.4191,94.1079,True,,False,2011-07-07,day,rain,,landslide,1398.0,9.43445740325641,43.02506598911802,-0.0010493654015202576,4.375,True,
GLC_1626,GLC,Nagaland,,"road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland",,26.8716,94.9921,True,,False,2010-07-20,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1636,GLC,Meghalaya,,"12th Mile area at Jorabat, Meghalaya, India",,26.09748244,91.8744337,True,,False,2016-07-19,day,unknown,,landslide,188.0,32.152844800359176,331.94922423382144,-0.009444288613682319,15.75,True,
GLC_1642,GLC,Arunachal Pradesh,,"West Kameng, Arunachal Pradesh",,27.4,92.35,True,,False,2008-10-29,day,downpour,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_1644,GLC,Sikkim,,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim",,27.3702,88.7334,True,,False,2010-09-04,day,downpour,,landslide,3523.0,11.77454819813308,240.94539590092285,-0.0010493654015202576,5.0,True,
GLC_1689,GLC,Manipur,,Manipur,,24.3527,94.3429,True,,False,2011-07-22,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1694,GLC,Nagaland,,"Helipong-Chessore Road, Nagaland",,26.0977,94.7499,True,,False,2013-06-07,day,unknown,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1866,GLC,Arunachal Pradesh,,"road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh",,28.0791,96.5242,True,,False,2011-03-22,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1896,GLC,Sikkim,,"Natl. Highway 31-A at Pani House(?), Gangtok",,27.3341,88.6083,True,,False,2010-04-17,day,downpour,,landslide,1450.0,19.858582806758534,250.3461759419467,0.006296192409121546,8.5,True,
GLC_1898,GLC,Nagaland,,"New Land (""""New Colony"""")",,26.0319,94.5466,True,,False,2015-06-24,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1938,GLC,Arunachal Pradesh,,Karsingsa block point,,27.1249,93.7706,True,,False,2014-10-01,day,unknown,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1944,GLC,Nagaland,,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",,26.1677,94.2442,True,,False,2016-06-12,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1963,GLC,Arunachal Pradesh,,"Tirap , Arunachal Pradesh",,27.174,95.8011,True,,False,2012-06-25,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_1970,GLC,Arunachal Pradesh,,"Endulin Nallah, Mayodia, 17-camp, 83-camp",,28.4659,95.86,True,,False,2012-04-08,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2002,GLC,Assam,,"NH-53 at Nungba police station, Kambirong(?), Manipur",,24.7505,93.4221,True,,False,2010-08-27,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2005,GLC,Manipur,,"15 kms from Maram, National Highway-102/A (Maram Peren road)",,25.4477,94.0489,True,,False,2015-07-22,day,continuous_rain,,landslide,1328.0,22.694218824627324,313.43064519525103,0.007345557810641803,10.0,True,
GLC_2013,GLC,Nagaland,,"Nanga, Nagaland",,26.284,94.5808,True,,False,2013-08-04,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2015,GLC,Assam,,"Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur",,25.0672,93.4093,True,,False,2011-05-22,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2024,GLC,Manipur,,between Chalong and Paraolon,,24.1988,94.1016,True,,False,2015-08-01,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2141,GLC,Arunachal Pradesh,,Upper Subansiri,,27.8776,94.25,True,,False,2013-06-01,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2178,GLC,Manipur,,"Tamenglong- Khongsang Road, Manipur",,24.9037,93.487,True,,False,2013-09-01,day,continuous_rain,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_2210,GLC,Manipur,,22 kms to 30 kms between Sangkungmai and Willong,,25.4538,93.9827,True,,False,2015-07-22,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2217,GLC,Nagaland,,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",,26.1147,94.3864,True,,False,2013-07-01,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2263,GLC,Sikkim,,Rhodong village near Rhey in East Sikkim,,27.3425,88.6236,True,,False,2007-09-10,day,rain,,landslide,2049.0,34.47836369543303,159.64166199955832,-0.0052468270076012884,16.75,True,
